customer_id,Recency,Frequency,Monetary
22ITL,109,1,7194
22J9F,174,1,3565
22J9M,239,1,20690
22MFY,334,1,13494
22N51,338,1,8495
22RHQ,106,1,3944
22XFQ,112,1,44390
22XU4,34,1,24792
22XYX,243,1,2299
230KH,51,1,10770
233FA,70,1,14492
234FA,172,1,48992
234IL,64,1,6492
234J5,264,1,2363
23538,340,1,796
2369G,30,1,4644
236VS,46,1,25979
237DC,238,1,13095
239NE,67,1,5595
23AKS,107,1,11192
23EBL,257,1,19391
23FLV,63,1,10393
23JTX,222,1,820
23JUI,19,1,2621
23O5D,236,1,8065
23QHZ,201,1,32090
23SPX,358,1,6293
23T4T,230,1,13091
23XP6,194,1,4394
2402Y,97,1,8192
243UI,229,1,8494
244L1,59,1,590
24BM4,210,1,1509
24DC7,136,1,4994
24ESA,23,1,261
24FS2,270,1,7734
24H97,217,1,1661
24HEP,287,1,13992
24KCS,188,1,10841
24KGT,6,1,27292
24LO8,103,1,11194
24P3R,74,1,21692
24VPZ,212,1,51491
24WAJ,219,1,4894
24YBH,175,1,4336
24Z21,218,1,5940
2508E,56,1,12942
253EH,203,1,8243
253S7,199,1,6595
254HE,71,1,13490
254SP,356,1,13612
254YY,190,1,13992
25AXB,102,1,6842
25EY4,301,1,37195
25HW4,300,1,10793
25L67,33,1,23493
25OQU,234,1,17490
25RXU,284,1,29490
25WQQ,45,1,41994
264V8,234,1,4526
2664J,301,1,7116
26FOG,217,1,8440
26J16,56,1,7695
26RFQ,117,1,2245
26UWZ,155,1,3143
26VKS,254,1,11495
26YHW,58,1,12078
26ZSK,97,1,17894
2752S,284,1,9042
2777X,47,1,721
2781Y,249,1,47490
27APF,127,1,630
27C0Z,94,1,15233
27C2H,31,1,12042
27E9A,118,1,24490
27I93,322,1,6392
27IFW,14,1,12291
27JMK,145,1,12492
27JQ7,334,1,7092
27N9Y,152,1,7595
27PCZ,307,1,12092
27PEX,56,1,25890
27PTE,232,1,52292
27QLX,76,1,797
27THO,243,1,18690
28749,167,1,15701
28891,14,1,5494
28IK1,137,1,11695
28IPT,335,1,19191
28LTC,19,1,10795
28MM1,76,1,4491
28OHS,1,1,2443
28R10,67,1,47093
28SIR,311,1,4395
28TH5,343,1,7484
28V6E,38,1,8943
293BU,16,1,4313
293XB,105,1,11090
298FZ,152,1,9092
29B1F,169,1,23693
29D5P,43,1,10441
29E1B,176,1,22793
29N4L,149,1,15344
29P74,33,1,4094
29WZJ,206,1,6262
2A0AL,260,1,23740
2A6K4,22,1,6595
2AED8,112,1,12942
2AG3N,85,1,6194
2AIAS,91,1,5345
2AJU1,32,1,12294
2AKP7,79,1,11943
2ANC6,2,1,5047
2APEY,37,1,696
2AT20,340,1,25791
2AW1Q,142,1,11193
2B1KO,36,1,3995
2B9M2,326,1,9835
2BCX2,198,1,9295
2BDNP,9,1,14092
2BERA,149,1,6941
2BHQB,42,1,9147
2BIG7,120,1,18592
2BIHI,355,1,11792
2BJ6B,166,1,20742
2BJMC,304,1,13941
2BMPH,165,1,8194
2BPU7,12,1,21991
2BT27,219,1,17292
2BUW0,298,1,18508
2BVWR,345,1,13542
2BXTA,97,1,9741
2BYRC,253,1,22991
2BZCF,277,1,8441
2BZTQ,74,1,8291
2C0AS,21,1,3586
2C1H7,291,1,9495
2C32Y,0,1,1539
2C3E5,34,1,15293
2C3II,44,1,49792
2C7WD,326,1,21141
2C9W9,26,1,7692
2CANW,21,1,6944
2CDQ3,222,1,8093
2CF1L,236,1,1698
2COH8,234,1,8393
2CU78,167,1,9593
2D3DE,78,1,19291
2D7V6,268,1,18495
2D8TU,306,1,2220
2D90B,214,1,21590
2D932,121,1,4411
2DEY3,97,1,11795
2DG8C,132,1,11095
2DGEO,7,1,11493
2DJLP,110,1,44291
2DONS,51,1,6045
2DQAZ,293,1,15941
2DUV1,346,1,8895
2E40R,296,1,3844
2E5EO,348,1,24493
2E5LT,30,1,11791
2E7TM,56,1,14193
2E8R3,202,1,23891
2E8TF,102,1,19795
2EBQ4,303,1,1945
2EDZF,46,1,6244
2EE8X,332,1,1252
2EF24,139,1,9490
2EOVQ,282,1,15690
2ER7F,15,1,22540
2ESLC,321,1,3444
2EWZH,80,1,5086
2F1VF,121,1,24093
2F2ZR,299,1,10093
2F3DY,145,1,13292
2F5HJ,6,1,14595
2F8BG,357,1,14293
2FA6Q,310,1,3394
2FCMY,53,1,2133
2FE4H,173,1,7165
2FEDM,99,1,1945
2FJA6,244,1,8691
2FK56,25,1,18440
2FPFR,39,1,3916
2FS71,223,1,4692
2FTJ5,298,1,10293
2FVPC,93,1,2566
2FWB5,117,1,8894
2FWEG,319,1,4263
2FY0I,255,1,9795
2G0HO,106,1,675
2G4KD,277,1,12992
2G5H6,263,1,19293
2G600,242,1,8843
2G7KR,236,1,37990
2G8J7,329,1,7192
2GEN0,328,1,14190
2GFA3,319,1,15026
2GGR0,342,1,9794
2GGTO,175,1,21893
2GIBL,73,1,2107
2GJ5Z,61,1,12394
2GJVX,21,1,14893
2GMDX,224,1,9195
2GNPF,234,1,14042
2GPYU,261,1,1083
2GQS7,142,1,4495
2GR8S,156,1,11644
2GWVM,47,1,16242
2H6CF,35,1,4794
2H83P,47,1,16492
2HA3Z,93,1,6794
2HA58,6,1,2541
2HAHS,317,1,12693
2HC2Q,243,1,6357
2HCA7,51,1,11242
2HFXC,165,1,9194
2HGPA,198,1,15091
2HOQD,86,1,749
2HQAQ,28,1,14293
2HRLV,277,1,34991
2HRNH,165,1,5042
2HSI5,188,1,3842
2HSX8,155,1,6244
2HT40,351,1,16992
2HXB4,126,1,14493
2HY4O,318,1,4114
2HYCJ,299,1,21191
2I0WE,103,1,8640
2I355,106,1,2712
2I6YR,112,1,11544
2I7OI,119,1,9395
2I8AO,261,1,20490
2ID9G,93,1,14093
2IER5,69,1,7866
2IFKO,165,1,11793
2IH3Z,164,1,491
2IL24,331,1,3445
2IPMF,4,1,12692
2ISO0,331,1,6995
2IT8S,150,1,17495
2IUIY,155,1,11943
2IV1T,130,1,6043
2IY9R,317,1,26190
2J0NS,215,1,5326
2J4EH,168,1,9842
2J4RO,192,1,15994
2J7OX,224,1,11595
2J7X7,133,1,16642
2J84T,312,1,14142
2JBAN,212,1,7946
2JBDM,361,1,7292
2JCGI,299,1,10893
2JHR8,219,1,9894
2JKSU,87,1,29240
2JLYO,230,1,19809
2JVHD,201,1,3491
2K02J,361,1,20194
2K0Y6,2,1,4941
2K1KO,215,1,8995
2K4M5,54,1,595
2K5OJ,109,1,232
2K6G6,7,1,10192
2KCZB,265,1,31640
2KF17,253,1,4394
2KFI0,43,1,7891
2KGPB,351,1,7664
2KGZA,333,1,6741
2KK2M,157,1,4300
2KKNG,292,1,22114
2KL93,109,1,9694
2KN8O,234,1,14794
2KQVH,17,1,17630
2KTFI,39,1,9092
2KY2I,265,1,7092
2KYID,172,1,37995
2L57O,345,1,17490
2L75P,265,1,25293
2L8OK,218,1,8391
2L9YG,301,1,6695
2LA9P,300,1,4516
2LCR1,242,1,1020
2LDN2,23,1,7792
2LFF7,317,1,3864
2LGBF,162,1,23222
2LIBM,232,1,9693
2LLBR,262,1,17192
2LR5I,322,1,5293
2LUFT,253,1,17693
2LV78,13,1,10495
2M4J6,310,1,14795
2M545,344,1,20140
2M7L7,341,1,7293
2M8BL,58,1,17190
2M8ZL,121,1,8616
2MG3I,138,1,21694
2MHIL,95,1,2426
2MIU7,242,1,11645
2MPAB,278,1,51290
2MPU5,280,1,4345
2MRRY,222,1,12229
2MT83,126,1,4895
2MTT8,271,1,6259
2MV2S,2,1,11343
2MWO8,221,1,9993
2MZ14,217,1,13242
2MZ35,26,1,19143
2N53Z,357,1,10743
2N9EB,225,1,5711
2N9Z1,286,1,13343
2NB1Z,117,1,2993
2NCVX,80,1,11294
2NK05,287,1,16590
2NL68,112,1,3147
2NV8J,197,1,8445
2O0BT,310,1,19295
2O11S,136,1,44793
2O766,301,1,5176
2OEIE,270,1,11395
2OIYT,338,1,17995
2ONC4,112,1,8141
2OPJJ,307,1,8616
2OVQR,128,1,8792
2OX82,328,1,10894
2P25X,72,1,9895
2P2W1,315,1,27290
2P4MQ,281,1,7495
2P6Y9,357,1,31044
2P7CE,4,1,33411
2P8SO,228,1,7081
2PBJM,72,1,15693
2PC8J,194,1,45192
2PDF9,178,1,22794
2PHCM,339,1,11793
2PHGH,252,1,18031
2PHPJ,81,1,16492
2PI9S,94,1,2644
2PPD7,235,1,8340
2PR4Q,147,1,16592
2PR6F,197,1,9945
2PS96,322,1,15492
2PV5H,210,1,49090
2PXML,144,1,48095
2Q682,356,1,8493
2Q90C,164,1,15266
2QA0I,243,1,10643
2QCVE,47,1,6643
2QD7T,43,1,16490
2QF32,287,1,18491
2QHE8,243,1,13192
2QNSO,225,1,8042
2QO1C,157,1,26993
2QRGK,111,1,15691
2QY8H,101,1,1694
2R114,260,1,17542
2R680,346,1,452
2R9DL,145,1,4792
2R9FV,347,1,15293
2RACB,267,1,10595
2RCE3,331,1,17894
2RHJ4,158,1,2553
2RJMB,162,1,14595
2RKGX,306,1,6613
2RNXN,138,1,16343
2RRG5,2,1,9592
2RVR6,107,1,15691
2RVYP,265,1,23046
2RXWR,292,1,1597
2RY1M,122,1,2594
2RYKR,329,1,4212
2S4VZ,252,1,1966
2S7DA,75,1,26494
2SEO4,281,1,6295
2SGLU,94,1,37795
2SGYJ,284,1,902
2SJ0J,278,1,13394
2SK4D,104,1,6495
2SL53,347,1,16113
2SLEV,345,1,3344
2SLGW,88,1,4459
2SLKP,105,1,17292
2SLLL,354,1,5664
2SLTG,204,1,9884
2SN00,94,1,28590
2SN0D,33,1,34422
2SQX4,261,1,11691
2SUYP,334,1,6094
2SW77,107,1,3895
2SY1L,302,1,3755
2SYV0,259,1,28840
2SZ1S,93,1,18392
2T34Z,235,1,7015
2T4EV,256,1,19490
2T4FO,207,1,4793
2TEL0,205,1,8395
2THL9,185,1,4845
2TIF1,335,1,7693
2TIG3,196,1,10592
2TKU4,115,1,5142
2TKY1,196,1,5591
2TLR7,27,1,14095
2TQA1,354,1,10293
2TSY0,342,1,12994
2TUC0,210,1,11895
2TVDK,92,1,17792
2U6SU,246,1,7995
2UBW0,305,1,10992
2UFEG,94,1,20740
2UISP,168,1,9341
2UJ06,313,1,6644
2UJ8J,168,1,5362
2UJMW,351,1,13642
2UP0S,146,1,5744
2UR46,69,1,7841
2UT0A,334,1,1266
2UT5F,68,1,2793
2UW5R,22,1,6294
2V1WJ,14,1,6158
2V2JZ,322,1,1987
2V6VB,342,1,8623
2V6XQ,131,1,8791
2VCW9,32,1,3018
2VD0V,122,1,9195
2VD2X,293,1,1645
2VRBG,186,1,30191
2VRS8,262,1,4895
2VSZ8,325,1,12394
2VWZD,110,1,8491
2VYRV,136,1,7695
2W0OF,341,1,10394
2W160,212,1,12190
2W4TL,177,1,30943
2W6VG,101,1,14441
2W794,132,1,11190
2W7WM,221,1,17990
2WFDS,338,1,2645
2WIF6,14,1,28675
2WIYL,174,1,7431
2WKOM,8,1,25291
2WUZ6,337,1,2694
2WVVP,190,1,7940
2WWDZ,332,1,24193
2WWJK,306,1,3384
2X0C4,213,1,5594
2X0QV,143,1,23893
2X4YJ,309,1,7594
2X6OF,198,1,17341
2X7AS,302,1,12141
2XE5X,265,1,2723
2XFQ9,50,1,9524
2XG81,142,1,8863
2XIIF,240,1,6543
2XIXS,159,1,26791
2XJYZ,228,1,9092
2XLB8,318,1,10394
2XLNW,8,1,8350
2XLVE,68,1,6243
2XML3,78,1,25001
2XNEC,302,1,5295
2XPQB,350,1,5795
2XS5I,162,1,3043
2XWKO,238,1,4343
2XWRY,31,1,15352
2XX9J,222,1,8194
2XZHG,112,1,22493
2Y3E9,171,1,9393
2Y6OH,69,1,3980
2Y89A,150,1,13591
2YA69,357,1,2194
2YBYF,192,1,6995
2YEO0,360,1,15380
2YGKH,357,1,12590
2YILO,112,1,5208
2YIWP,336,1,3794
2YMKC,210,1,14909
2YS7B,24,1,26795
2YSHL,157,1,56941
2YV1M,29,1,13095
2YVRY,301,1,23790
2YX8T,154,1,938
2YZCN,215,1,36593
2Z152,298,1,18791
2Z3NT,81,1,16290
2Z3V9,167,1,1367
2Z7XZ,101,1,11190
2Z8IC,217,1,26371
2ZHTY,10,1,9445
2ZHWC,205,1,8061
2ZHZV,231,1,8495
2ZJJ5,341,1,15390
2ZMDU,261,1,18790
2ZMJY,92,1,7693
2ZOT2,169,1,4542
2ZQH6,95,1,9194
2ZS5Y,152,1,9792
2ZW56,312,1,828
2ZW5F,1,1,13295
2ZXMQ,107,1,22091
3.40E+60,178,1,9294
302FY,36,1,35293
30569,227,1,8419
306H5,276,1,8413
308U4,189,1,5291
30BE7,213,1,14074
30C9W,199,1,7941
30EOM,17,1,1183
30EWY,202,1,21692
30H5Y,339,1,9194
30L7O,38,1,5794
30MAS,127,1,2645
30MYA,252,1,1895
30PKZ,305,1,5295
30QR1,313,1,251
30RH7,53,1,8712
30RK4,54,1,24192
30S1D,238,1,16892
30S6M,131,1,9692
30S8S,186,1,3744
30SQX,134,1,16292
30SSD,216,1,4941
3113B,257,1,28090
3117M,267,1,25593
31459,204,1,8870
314MM,257,1,16323
314S8,269,1,19093
31563,28,1,11442
315FY,250,1,12995
315WA,164,1,17792
3164G,183,1,5195
318OV,344,1,21290
31AL0,44,1,2645
31BFF,46,1,2467
31FQ1,39,1,5793
31GIY,300,1,24541
31HVZ,171,1,3944
31IUD,232,1,11344
31KRZ,54,1,12098
31OGV,358,1,7114
31WGB,252,1,11092
31Y9N,360,1,10992
31YS9,318,1,8014
31ZJ9,16,1,10243
32061,320,1,2744
321BK,296,1,11890
321MR,178,1,43390
323JI,357,1,7794
325CK,316,1,3443
325ZN,249,1,9192
326O5,330,1,25991
326S4,174,1,18338
329UD,148,1,6545
329VZ,353,1,2895
32B9S,16,1,17213
32BE3,216,1,11143
32DB4,187,1,11693
32DZ5,293,1,4513
32FN8,307,1,10694
32FRO,320,1,12445
32G2I,72,1,4545
32JJD,265,1,11093
32KI6,95,1,16891
32LGY,67,1,5442
32LPB,296,1,2719
32UCU,217,1,40943
32ULT,282,1,8393
32X6U,175,1,37445
32XBF,211,1,3112
33232,98,1,9443
33404,139,1,19190
334XL,138,1,16093
337JI,240,1,27990
3384Z,44,1,12191
33AGD,291,1,1442
33C2O,17,1,8193
33C2Q,96,1,10516
33IYI,114,1,8044
33J5D,104,1,23140
33KL2,165,1,11744
33LZD,124,1,13707
33VXU,66,1,4645
3424F,344,1,4741
3433N,10,1,6594
348TL,2,1,865
34A8N,328,1,2536
34AW3,250,1,11495
34FIR,121,1,14122
34FP4,54,1,16892
34IMY,236,1,903
34IRQ,217,1,6043
34JZ7,191,1,9295
34K2F,74,1,23895
34OLD,178,1,42640
34P1D,281,1,1894
34TBJ,157,1,2995
34UML,115,1,9043
34YPH,318,1,3545
350RS,64,1,11132
350RY,111,1,7395
3513A,14,1,23992
351HK,300,1,18593
351SO,186,1,6984
353CO,235,1,13944
356RP,279,1,3044
35B6B,297,1,2335
35C5W,82,1,16545
35MZE,155,1,5692
35N5P,84,1,29490
35NL2,345,1,3890
35O42,69,1,10195
35QGI,239,1,16870
35T1I,18,1,1024
35T9U,192,1,9094
35UOU,194,1,3134
35XLK,106,1,9993
35XZ8,48,1,12190
363T6,122,1,12744
366AY,281,1,4094
367GA,292,1,6312
369XK,117,1,4294
36CPF,254,1,29295
36ICW,56,1,37640
36J7H,165,1,8692
36KSK,221,1,3848
36QLZ,150,1,7540
36R4W,271,1,1068
36SA9,59,1,12144
36TVS,173,1,19192
36UA0,331,1,8315
36VUO,165,1,14891
36ZXM,308,1,15192
3712J,285,1,13393
372PH,299,1,8794
373MT,99,1,7694
375LR,193,1,45440
379XT,282,1,6194
37B2A,228,1,4234
37GSR,291,1,11511
37I0K,230,1,6893
37N9T,156,1,53891
37OU9,354,1,10791
37RUX,275,1,10093
37SSA,14,1,50890
37U1V,3,1,11095
37XTO,50,1,11334
37XY7,185,1,12995
3810R,321,1,2095
382MC,238,1,6594
383EG,43,1,8792
3872O,249,1,32195
38CWI,46,1,14692
38DMO,72,1,6895
38EBK,52,1,15390
38KWD,167,1,10744
38O05,56,1,21193
38OQM,258,1,7493
38QAK,9,1,14791
38S8B,217,1,38890
38VFK,252,1,43093
38Y5J,54,1,2213
38Z6L,157,1,6295
3939C,137,1,11191
393JW,334,1,10390
394RL,94,1,12843
395HO,293,1,53241
395KE,63,1,35793
397K4,282,1,4195
39GXK,349,1,20791
39ICD,127,1,5895
39IPP,9,1,7090
39J5U,197,1,14393
39JE5,356,1,19390
39JEU,131,1,19393
39KIP,30,1,16295
39LC9,339,1,5393
39NM8,95,1,15894
39SPC,119,1,997
39TWH,41,1,21492
39VE5,141,1,4784
3A0W5,24,1,11992
3A54D,45,1,18991
3AB40,251,1,14192
3AB81,202,1,11593
3ABSU,307,1,6344
3AIUC,68,1,12495
3AKPJ,78,1,12994
3ANE9,232,1,5595
3AOI3,65,1,25691
3AQGD,54,1,9994
3ATQU,197,1,24095
3B2GO,46,1,11040
3B3MM,115,1,3363
3B520,87,1,14646
3B5FE,58,1,10294
3B5KX,253,1,23995
3B5SD,58,1,2384
3B842,331,1,46340
3BEH8,196,1,20492
3BIKW,193,1,2016
3BM5U,164,1,9556
3BNHD,74,1,13590
3BRPL,179,1,5644
3BTYP,295,1,8493
3BUB6,96,1,9245
3BZ15,92,1,7494
3C0EY,304,1,6292
3C1E1,177,1,53391
3C58A,157,1,5695
3CEOQ,254,1,5995
3CKS3,260,1,10195
3CLNU,49,1,22095
3CNFX,221,1,13479
3CQ0T,144,1,12444
3CTN7,114,1,13295
3D0DA,120,1,6395
3D0PF,23,1,3583
3D105,227,1,2946
3D13B,203,1,18092
3D321,138,1,1278
3D3V3,57,1,3791
3D5B8,80,1,5942
3D6EF,284,1,15142
3D80M,186,1,18790
3D84Q,316,1,10294
3D8J4,233,1,10295
3DDF3,34,1,5265
3DEEX,78,1,8912
3DEJW,44,1,2345
3DFVN,316,1,44692
3DFWJ,253,1,7695
3DGLA,248,1,6744
3DHQR,292,1,1565
3DK17,317,1,8591
3DLW6,5,1,6494
3DM2V,295,1,17992
3DOXQ,56,1,55992
3DPRM,339,1,7143
3DRCT,175,1,9394
3DSD6,206,1,20790
3DTBP,40,1,10642
3DVD2,221,1,22990
3DW5Q,47,1,550
3DWAP,208,1,11990
3DWIV,357,1,13693
3DYRV,22,1,7494
3E551,291,1,877
3EAR7,102,1,10093
3EASR,203,1,19095
3EEOE,213,1,15442
3EFPS,138,1,19790
3EIZ5,293,1,31991
3EL8G,174,1,18392
3ENLT,43,1,3845
3EOB4,249,1,4016
3ERTO,193,1,24092
3ETYL,262,1,11241
3EU0W,51,1,11594
3EUE3,358,1,2143
3EWHD,259,1,4795
3EX2X,34,1,12790
3EY80,92,1,16843
3F1VJ,1,1,11665
3F6ZU,211,1,14791
3F8KW,334,1,8543
3FB18,135,1,50792
3FHLL,333,1,13791
3FKHK,258,1,514
3FQI4,60,1,15690
3FQXT,294,1,15792
3FSK0,277,1,4195
3FTHD,1,1,724
3FTHO,321,1,11142
3FUDO,362,1,1916
3G0BV,220,1,807
3G1OW,178,1,6445
3G46U,65,1,6642
3G9FP,296,1,44193
3GCYK,315,1,29395
3GGL6,97,1,15390
3GHZN,254,1,8195
3GIDY,186,1,522
3GMZ6,333,1,30990
3GOWY,316,1,550
3GP6Q,246,1,7395
3GTCI,189,1,11194
3GUEB,137,1,15240
3GZXB,13,1,17742
3H2C1,99,1,4942
3H494,326,1,12793
3H680,134,1,6412
3H7QU,185,1,3041
3HFHK,93,1,3223
3HFQK,130,1,18679
3HL32,132,1,13093
3HX1K,0,1,9295
3HXSI,298,1,26193
3HZ4Q,72,1,19940
3HZX2,70,1,3434
3I2MY,307,1,15294
3I5JO,158,1,38194
3IA1S,36,1,5171
3IEZ0,117,1,42891
3IEZ2,56,1,19990
3IJSF,260,1,6261
3IT60,154,1,18591
3IV8A,291,1,3336
3IXJ0,108,1,10693
3IZL6,109,1,8342
3J0TN,50,1,2006
3J15U,308,1,11112
3J2JQ,361,1,711
3J3SC,103,1,8995
3J6RT,140,1,1480
3J7WL,269,1,12594
3J8FQ,119,1,24594
3J8I4,103,1,12424
3JAQL,150,1,8992
3JBR9,297,1,16794
3JE0Y,77,1,7793
3JGPJ,330,1,26494
3JJMI,64,1,4794
3JK2W,28,1,5545
3JK50,213,1,41823
3JKIH,23,1,3412
3JMUT,232,1,6944
3JO90,162,1,11994
3JRIF,13,1,14392
3JT4E,124,1,8726
3JTOC,175,1,13794
3JU3L,63,1,8791
3JVEW,191,1,20743
3K6CA,212,1,6594
3K6OJ,5,1,14291
3K7OO,44,1,13090
3K87P,300,1,7494
3K8KZ,303,1,17990
3KAYY,102,1,6395
3KDNR,197,1,53242
3KFR5,43,1,13793
3KK8N,264,1,5345
3KP2P,142,1,7155
3KPEG,215,1,7993
3KQKJ,222,1,2215
3KTLM,82,1,1866
3KVB8,228,1,568
3KX49,302,1,4376
3L0IX,113,1,13695
3L3IE,57,1,17742
3L5H5,295,1,8340
3L74D,159,1,7593
3L7O7,152,1,937
3LAMJ,228,1,28790
3LGK6,231,1,24442
3LI3Z,124,1,2594
3LNU7,229,1,1347
3LTL6,360,1,23490
3LV3T,238,1,11194
3LXEV,59,1,36795
3LY1Y,283,1,11295
3M2IF,39,1,29490
3M3FS,8,1,3611
3M76B,326,1,574
3M8HN,257,1,7995
3MBWB,203,1,47990
3MDO4,342,1,19592
3MESE,354,1,6892
3MJD9,36,1,468
3ML7I,125,1,487
3MLIF,338,1,51190
3MLVI,98,1,8995
3MMOT,107,1,20494
3MRDL,281,1,8094
3MTBN,130,1,3045
3MUF0,258,1,21191
3MWWC,48,1,38090
3N0TP,196,1,21495
3N15A,146,1,8051
3N1DE,95,1,3657
3N2IG,144,1,14040
3N4LI,202,1,14493
3N714,359,1,5495
3N78B,158,1,22193
3N95S,310,1,10495
3NAGY,172,1,13094
3NGX1,111,1,7893
3NL4I,112,1,3915
3NLT4,338,1,8341
3NNMY,262,1,1169
3NNYZ,93,1,4041
3NOON,147,1,31391
3NPV3,309,1,6693
3NQMF,180,1,13890
3NR9Y,56,1,10390
3NT27,245,1,13442
3NVGP,41,1,10395
3NVNU,85,1,17991
3NX6B,1,1,4044
3NZ7G,293,1,11091
3O24X,65,1,18440
3O4F1,212,1,4043
3O58U,119,1,23345
3O6O9,198,1,459
3O7Z9,104,1,6940
3OAF3,105,1,10944
3OAGS,97,1,5695
3ODW2,293,1,13945
3OEWQ,214,1,35692
3OFMX,97,1,10593
3OGPV,322,1,9895
3OIFK,319,1,2067
3OJUI,28,1,16693
3OKEX,12,1,10402
3OL6Z,361,1,2572
3OLQ0,134,1,11593
3OMIV,359,1,4093
3ON23,279,1,10443
3OO5D,268,1,8016
3OU48,239,1,8394
3OXR5,74,1,4841
3OXRG,2,1,3244
3P0L9,319,1,4292
3P442,66,1,4161
3P56H,320,1,8825
3P6JR,312,1,39191
3P6TQ,81,1,25991
3P8US,116,1,1095
3P9E4,55,1,8471
3PDXR,323,1,9893
3PHWW,217,1,5543
3PIH5,242,1,12992
3PJ37,211,1,9595
3PJWH,71,1,8862
3PNDM,318,1,13094
3PQOL,124,1,7942
3PUC6,29,1,9195
3PVLA,226,1,28940
3PVRX,10,1,12293
3PX0Q,214,1,22641
3PYSD,316,1,27190
3Q0N7,48,1,7741
3Q1JG,191,1,13294
3Q2G4,32,1,5593
3Q629,289,1,788
3Q6FX,241,1,9195
3Q6MU,2,1,11744
3QC1I,48,1,7595
3QEQA,232,1,13193
3QPN2,264,1,7644
3QTD2,164,1,4295
3QTY9,202,1,8395
3QZGR,357,1,11790
3R4EH,217,1,11642
3R964,121,1,4885
3RALS,18,1,7083
3RHB1,345,1,4150
3RLEK,108,1,4945
3RSDX,176,1,10145
3RU2B,298,1,27395
3RUPL,345,1,7744
3RWU0,250,1,5091
3S0WS,61,1,14790
3S2H0,98,1,10692
3S48R,269,1,6395
3S8EV,247,1,7595
3SAR6,77,1,18290
3SB93,226,1,17142
3SHOQ,158,1,2543
3SI67,14,1,5176
3SIKR,356,1,44243
3SJKJ,282,1,1181
3SJS2,323,1,5844
3SK8K,133,1,8694
3SNGX,150,1,4544
3SP6Z,184,1,1329
3SPIC,206,1,6794
3SU3N,162,1,9562
3SUYI,296,1,25211
3SWG3,331,1,10990
3SZW5,310,1,14693
3T2I1,355,1,10295
3T2JT,251,1,17091
3T47I,204,1,15340
3T54Z,52,1,20629
3T5WN,172,1,14694
3T67M,259,1,14993
3T79F,71,1,16192
3T7A9,24,1,7442
3T7NC,233,1,8794
3TAUL,98,1,1495
3TDG2,268,1,1034
3TF5R,1,1,6195
3TFRG,242,1,11944
3TFSQ,323,1,13994
3THUW,276,1,11975
3TO5J,113,1,4983
3TR4L,73,1,15441
3TTMO,193,1,5012
3TZ05,248,1,12792
3TZES,347,1,5541
3TZFB,331,1,14393
3U2RH,137,1,9943
3U39K,234,1,19140
3U531,112,1,5995
3U678,208,1,10294
3UCG7,117,1,19792
3UD29,206,1,28590
3UFAR,237,1,6794
3UG25,31,1,666
3UH84,179,1,11495
3UOK7,19,1,26240
3UROG,266,1,4994
3UTQH,82,1,7294
3UX3U,0,1,21492
3UZAP,257,1,16893
3V0M9,190,1,6101
3V282,169,1,2617
3V2N5,185,1,15663
3V6F2,142,1,3996
3VAS2,96,1,25044
3VDV5,257,1,65492
3VHJF,66,1,14742
3VL58,316,1,3145
3VRWW,340,1,2139
3VW7N,191,1,14591
3VXK3,357,1,11795
3W14E,231,1,9293
3W1LU,152,1,3193
3W21J,270,1,9994
3W2TG,64,1,12292
3W5MQ,239,1,18040
3W6IS,163,1,9311
3WAN8,359,1,7290
3WE52,30,1,7495
3WF20,362,1,9695
3WGYM,159,1,13292
3WLU1,102,1,19291
3WOD9,339,1,13095
3WUUH,69,1,11790
3X1AB,128,1,12793
3X5V3,338,1,11770
3X6AR,293,1,479
3XB4H,34,1,9094
3XC68,77,1,21190
3XE6L,94,1,24491
3XFPU,165,1,3095
3XHUQ,323,1,9294
3XIHI,336,1,3072
3XIY4,297,1,25022
3XLUN,308,1,7495
3XNCS,2,1,3313
3XNWW,148,1,1961
3XO5L,320,1,3492
3XR76,219,1,504
3XR82,7,1,10093
3XREU,191,1,3522
3XWHF,353,1,26293
3XYOI,141,1,2916
3XYRL,28,1,12291
3Y5Q0,195,1,24791
3Y7AR,209,1,9444
3YC7E,74,1,23690
3YCHD,286,1,10294
3YI5I,168,1,755
3YOEK,61,1,45990
3YS8F,140,1,10291
3YTFZ,356,1,13792
3YV1S,167,1,22240
3YWLP,222,1,9215
3YWST,102,1,14292
3YX0A,118,1,20090
3Z0IT,58,1,12142
3Z368,155,1,9295
3Z51G,99,1,11195
3Z6F9,326,1,8394
3Z6TT,294,1,22142
3ZDHC,204,1,5341
3ZG3S,165,1,5595
3ZH31,291,1,25494
3ZMHJ,173,1,21190
3ZN00,56,1,13494
3ZPRO,324,1,4814
3ZRIQ,187,1,1272
3ZU43,268,1,35564
3ZWJE,126,1,12493
3ZYSF,139,1,15642
3ZYUW,341,1,17791
4.00E+78,352,1,19541
403V5,165,1,15490
4059Z,27,1,12090
40AEX,95,1,36491
40CV9,157,1,9896
40DCU,132,1,3565
40EZI,256,1,2444
40GRA,295,1,7743
40GUR,59,1,13743
40II8,343,1,23040
40IIV,88,1,12290
40J4N,150,1,4016
40OFW,339,1,5041
40PEJ,172,1,5395
40WQJ,322,1,7744
40ZQ3,74,1,28593
410WT,96,1,10542
412AU,99,1,14491
412G6,190,1,35245
412I9,186,1,6693
41550,276,1,5225
416O4,237,1,2491
418TQ,34,1,13494
